dt,AverageTemperature,AverageTemperatureUncertainty,Country
1779-05-01,5.061999999999999,2.7489999999999997,Canada
1779-06-01,8.107000000000001,2.9530000000000003,Canada
1779-07-01,11.555,2.707,Canada
1779-08-01,10.843,3.0860000000000003,Canada
1779-09-01,5.96,2.7910000000000004,Canada
1779-10-01,-2.827,3.201,Canada
1779-11-01,-12.013,2.806,Canada
1779-12-01,-21.537,3.96,Canada
1780-01-01,-22.634,4.518,Canada
1780-02-01,-19.778,3.17,Canada
1780-03-01,-15.714,2.595,Canada
1780-04-01,-0.3829999999999991,3.681,Canada
1780-05-01,7.672999999999999,2.989,Canada
1780-06-01,11.399000000000001,2.957,Canada
1780-07-01,14.635,2.8160000000000003,Canada
1780-08-01,10.669,2.81,Canada
1781-09-01,3.111,2.748,Canada
1781-10-01,-2.959,2.468,Canada
1781-11-01,-10.492,2.888,Canada
1781-12-01,-18.79,3.0980000000000003,Canada
1782-01-01,-26.037,2.798,Canada
1782-02-01,-23.28,3.59,Canada
1782-03-01,-18.89,2.846,Canada
1782-04-01,-5.9659999999999975,2.825,Canada
1782-05-01,2.464,3.262,Canada
1782-06-01,10.297,2.9330000000000003,Canada
1782-07-01,12.307,4.053,Canada
1796-06-01,11.069,3.25,Canada
1796-07-01,12.637,3.01,Canada
1796-08-01,12.812000000000001,3.293,Canada
1796-09-01,6.393,3.1660000000000004,Canada
1796-10-01,-2.59,2.505,Canada
1796-11-01,-11.699000000000002,2.785,Canada
1796-12-01,-23.073,4.22,Canada
1797-01-01,-20.315,3.964,Canada
1797-02-01,-19.732,2.823,Canada
1797-03-01,-17.337,2.521,Canada
1797-04-01,-9.401,2.62,Canada
1797-05-01,0.5469999999999999,2.718,Canada
1797-06-01,9.718,2.551,Canada
1811-08-01,11.388,3.0010000000000003,Canada
1811-09-01,5.199999999999998,2.369,Canada
1811-10-01,-6.087999999999999,2.548,Canada
1811-11-01,-14.482,2.969,Canada
1811-12-01,-19.533,2.824,Canada
1812-01-01,-26.636,4.812,Canada
1812-02-01,-26.166,2.47,Canada
1812-03-01,-19.97,2.415,Canada
1812-04-01,-10.13,2.5469999999999997,Canada
1812-05-01,0.7330000000000001,2.5639999999999996,Canada
1812-06-01,7.879,2.305,Canada
1812-07-01,12.611,2.498,Canada
1812-08-01,12.74,3.179,Canada
1812-09-01,5.1610000000000005,3.0580000000000003,Canada
1812-10-01,-4.758,2.846,Canada
1812-11-01,-14.556,2.7110000000000003,Canada
1812-12-01,-21.401,4.676,Canada
1813-01-01,-26.218000000000004,4.638999999999999,Canada
1813-02-01,-22.761,2.68,Canada
1813-03-01,-19.755,3.8560000000000003,Canada
1813-04-01,-6.106,2.571,Canada
1813-05-01,4.123,2.7880000000000003,Canada
1813-06-01,9.187000000000001,3.033,Canada
1813-07-01,13.311,2.363,Canada
1813-08-01,10.514000000000001,2.384,Canada
1813-09-01,7.146,2.605,Canada
1814-10-01,-3.951,2.75,Canada
1814-11-01,-9.230999999999998,2.8160000000000003,Canada
1814-12-01,-16.285999999999998,3.5580000000000003,Canada
1815-01-01,-23.92,3.07,Canada
1815-02-01,-20.937,3.378,Canada
1815-03-01,-17.692,3.306,Canada
1815-04-01,-8.564,2.571,Canada
1815-05-01,0.591,2.9760000000000004,Canada
1815-06-01,7.2620000000000005,2.838,Canada
1815-07-01,14.117,2.489,Canada
1815-08-01,11.052,2.4730000000000003,Canada
1815-09-01,4.356,2.428,Canada
1815-10-01,-5.641,2.5989999999999998,Canada
1815-11-01,-15.739,3.273,Canada
1815-12-01,-21.799,3.014,Canada
1816-01-01,-22.882,3.522,Canada
1816-02-01,-25.464,3.051,Canada
1816-03-01,-18.618,3.113,Canada
1816-04-01,-7.024,3.366,Canada
1816-05-01,2.937,2.7569999999999997,Canada
1816-06-01,7.711,2.528,Canada
1816-10-01,-8.446,2.7,Canada
1816-11-01,-16.003,2.7439999999999998,Canada
1817-01-01,-26.21,2.623,Canada
1817-02-01,-20.836,2.958,Canada
1817-03-01,-15.601,2.964,Canada
1817-04-01,-6.851,2.366,Canada
1817-05-01,0.645,2.8960000000000004,Canada
1817-06-01,7.6350000000000025,2.465,Canada
1817-07-01,10.258,2.617,Canada
1817-08-01,11.317,2.515,Canada
1817-09-01,1.933,2.542,Canada
1817-10-01,-6.353,2.734,Canada
1817-11-01,-12.324000000000002,2.937,Canada
1817-12-01,-23.169,3.187,Canada
1818-01-01,-25.324,2.6889999999999996,Canada
1818-02-01,-24.472,2.7969999999999997,Canada
1818-03-01,-14.595999999999998,2.6310000000000002,Canada
1818-04-01,-3.845,2.6189999999999998,Canada
1818-05-01,3.1870000000000003,2.823,Canada
1818-06-01,11.782,2.477,Canada
1818-08-01,10.889000000000001,2.469,Canada
1818-10-01,-5.692,2.445,Canada
1818-11-01,-10.592,3.395,Canada
1818-12-01,-21.268,2.775,Canada
1819-01-01,-25.177,3.09,Canada
1819-02-01,-21.501,3.292,Canada
1819-03-01,-21.17,3.145,Canada
1820-01-01,-25.981,5.013,Canada
1820-02-01,-22.379,3.825,Canada
1820-03-01,-16.937,3.347,Canada
1820-04-01,-6.172999999999999,3.0789999999999997,Canada
1820-05-01,2.213,3.1489999999999996,Canada
1820-06-01,9.547,2.7910000000000004,Canada
1820-07-01,11.834,3.062,Canada
1820-08-01,9.259,2.951,Canada
1820-09-01,4.976999999999999,3.009,Canada
1820-10-01,-4.305,3.0610000000000004,Canada
1820-11-01,-13.733999999999998,3.365,Canada
1820-12-01,-22.381,3.563,Canada
1821-01-01,-23.534,4.166,Canada
1821-02-01,-21.173,4.379,Canada
1821-03-01,-15.897,3.34,Canada
1821-04-01,-8.277999999999999,3.091,Canada
1821-05-01,2.125,3.225,Canada
1821-06-01,9.325,3.342,Canada
1821-07-01,11.489,2.9730000000000003,Canada
1821-08-01,10.932,2.98,Canada
1821-09-01,3.933,2.7880000000000003,Canada
1821-10-01,-3.4760000000000004,2.986,Canada
1821-11-01,-10.85,2.735,Canada
1821-12-01,-21.32,2.9539999999999997,Canada
1822-01-01,-23.63,3.765,Canada
1822-02-01,-20.431,2.8819999999999997,Canada
1822-03-01,-12.923,2.5540000000000003,Canada
1822-04-01,-7.401999999999999,3.016,Canada
1822-05-01,1.829,3.08,Canada
1822-06-01,9.333,2.838,Canada
1822-07-01,12.809,2.75,Canada
1822-08-01,10.779000000000002,3.09,Canada
1822-09-01,3.2319999999999998,3.597,Canada
1822-10-01,-5.297999999999999,2.753,Canada
1822-11-01,-14.124,3.065,Canada
1822-12-01,-24.016,3.286,Canada
1823-01-01,-22.805,3.1319999999999997,Canada
1823-02-01,-23.933000000000003,3.049,Canada
1823-03-01,-17.283,3.07,Canada
1823-04-01,-8.745,3.161,Canada
1823-05-01,0.2890000000000001,2.7739999999999996,Canada
1823-06-01,10.231,2.995,Canada
1823-07-01,12.832,2.7110000000000003,Canada
1823-08-01,10.75,2.815,Canada
1823-09-01,3.395,2.878,Canada
1823-10-01,-5.4350000000000005,2.7319999999999998,Canada
1823-11-01,-13.91,3.529,Canada
1823-12-01,-21.267,2.699,Canada
1824-01-01,-22.479,2.728,Canada
1824-02-01,-23.636,3.609,Canada
1824-03-01,-16.396,2.574,Canada
1824-04-01,-6.7410000000000005,2.637,Canada
1824-05-01,2.257,2.505,Canada
1824-06-01,11.036,3.13,Canada
1824-07-01,14.296,2.365,Canada
1824-08-01,10.633,3.025,Canada
1824-09-01,5.769,2.656,Canada
1824-10-01,-4.815,2.763,Canada
1824-11-01,-13.165,3.3560000000000003,Canada
1824-12-01,-18.817999999999998,4.162,Canada
1825-01-01,-23.24,3.5869999999999997,Canada
1825-02-01,-21.055,2.733,Canada
1825-03-01,-14.434000000000001,2.842,Canada
1825-04-01,-4.88,2.563,Canada
1825-05-01,1.85,2.931,Canada
1825-06-01,10.132,2.71,Canada
1825-07-01,13.078,3.139,Canada
1825-08-01,10.834,3.214,Canada
1825-09-01,4.874,2.9,Canada
1825-10-01,-5.246,2.821,Canada
1825-11-01,-13.658,4.064,Canada
1825-12-01,-20.073,2.6830000000000003,Canada
1826-01-01,-23.42,2.739,Canada
1826-02-01,-23.294,2.739,Canada
1826-03-01,-15.845,2.715,Canada
1826-04-01,-6.8489999999999975,2.481,Canada
1826-05-01,3.5010000000000003,3.0410000000000004,Canada
1826-06-01,9.287,3.123,Canada
1826-07-01,12.726,2.7889999999999997,Canada
1826-08-01,10.343,2.884,Canada
1826-09-01,4.582,3.0010000000000003,Canada
1826-10-01,-4.45,2.833,Canada
1826-11-01,-10.927999999999999,2.628,Canada
1826-12-01,-17.639,2.66,Canada
1827-01-01,-20.152,3.207,Canada
1827-02-01,-21.035,2.6710000000000003,Canada
1827-03-01,-16.025000000000002,3.284,Canada
1827-04-01,-4.785,2.608,Canada
1827-05-01,4.034,2.6,Canada
1827-06-01,9.636000000000001,2.783,Canada
1827-07-01,12.917,2.353,Canada
1827-08-01,10.941,2.68,Canada
1827-09-01,4.251,2.323,Canada
1827-10-01,-2.659,2.766,Canada
1827-11-01,-12.114,2.688,Canada
1827-12-01,-20.758000000000006,3.7539999999999996,Canada
1828-01-01,-24.771,2.807,Canada
1828-02-01,-21.54,2.303,Canada
1828-03-01,-14.215,2.108,Canada
1828-04-01,-6.182,2.559,Canada
1828-05-01,2.888,2.8989999999999996,Canada
1828-06-01,10.595,2.656,Canada
1828-07-01,13.316,2.379,Canada
1828-08-01,10.992,2.603,Canada
1828-09-01,3.404,2.37,Canada
1828-10-01,-3.514,2.375,Canada
1828-11-01,-12.113,2.4859999999999998,Canada
1828-12-01,-20.022,3.176,Canada
1829-01-01,-23.407,2.5980000000000003,Canada
1829-02-01,-23.325,2.553,Canada
1829-03-01,-15.708,2.404,Canada
1829-04-01,-7.635,2.468,Canada
1829-05-01,3.633,3.216,Canada
1829-06-01,9.24,2.447,Canada
1829-07-01,12.550999999999998,2.065,Canada
1829-08-01,10.879000000000001,2.166,Canada
1829-09-01,3.6689999999999996,2.721,Canada
1829-10-01,-3.59,2.27,Canada
1829-11-01,-14.482999999999999,3.214,Canada
1829-12-01,-21.357,3.5789999999999997,Canada
1830-01-01,-24.079,3.4,Canada
1830-02-01,-19.766,2.795,Canada
1830-03-01,-16.230999999999998,2.526,Canada
1830-04-01,-5.474,2.628,Canada
1830-05-01,0.6059999999999999,2.609,Canada
1830-06-01,8.166,3.389,Canada
1830-07-01,13.673,2.5540000000000003,Canada
1830-08-01,10.393,2.855,Canada
1830-09-01,3.5169999999999995,3.011,Canada
1830-10-01,-3.144,3.2910000000000004,Canada
1830-11-01,-8.353,3.089,Canada
1830-12-01,-17.733999999999995,3.009,Canada
1831-01-01,-22.086,3.781,Canada
1831-02-01,-21.3,4.62,Canada
1831-03-01,-15.331,3.6860000000000004,Canada
1831-04-01,-7.744999999999999,2.4930000000000003,Canada
1831-05-01,1.383,3.447,Canada
1831-06-01,8.655000000000001,2.877,Canada
1831-07-01,11.737,2.5,Canada
1831-08-01,10.737,2.639,Canada
1831-09-01,3.778,2.568,Canada
1831-10-01,-3.793,2.6660000000000004,Canada
1831-11-01,-12.257,4.5680000000000005,Canada
1831-12-01,-23.078000000000007,4.0489999999999995,Canada
1832-01-01,-22.384,2.603,Canada
1832-02-01,-24.838,3.4610000000000003,Canada
1832-03-01,-15.895,2.099,Canada
1832-04-01,-8.216999999999999,2.985,Canada
1832-05-01,1.263,2.623,Canada
1832-06-01,9.092,2.9810000000000003,Canada
1832-07-01,12.247,3.1830000000000003,Canada
1832-08-01,9.46,3.042,Canada
1832-09-01,4.029,3.31,Canada
1832-10-01,-3.258,2.508,Canada
1832-11-01,-12.345999999999998,2.374,Canada
1832-12-01,-20.287,3.7030000000000003,Canada
1833-01-01,-21.766,2.912,Canada
1833-02-01,-22.146,2.489,Canada
1833-03-01,-15.927,2.88,Canada
1833-04-01,-6.944999999999999,2.425,Canada
1833-05-01,1.887,2.548,Canada
1833-06-01,8.533999999999999,2.565,Canada
1833-07-01,12.122,2.301,Canada
1833-08-01,10.652000000000001,2.32,Canada
1833-09-01,4.9639999999999995,2.195,Canada
1833-10-01,-4.131,2.335,Canada
1833-11-01,-10.844,2.326,Canada
1833-12-01,-19.38,2.575,Canada
1834-01-01,-25.382,2.7310000000000003,Canada
1834-02-01,-21.289,2.54,Canada
1834-03-01,-15.599,2.676,Canada
1834-04-01,-7.142,2.512,Canada
1834-05-01,1.676,2.281,Canada
1834-06-01,8.314,2.9589999999999996,Canada
1834-07-01,12.462,2.379,Canada
1834-08-01,10.459000000000001,2.4090000000000003,Canada
1834-09-01,4.755,3.005,Canada
1834-10-01,-3.4760000000000004,2.3040000000000003,Canada
1834-11-01,-11.227,2.435,Canada
1834-12-01,-19.64,2.405,Canada
1835-01-01,-21.736,2.5069999999999997,Canada
1835-02-01,-22.511,2.653,Canada
1835-03-01,-16.387,2.5140000000000002,Canada
1835-04-01,-8.256,2.667,Canada
1835-05-01,0.7050000000000001,2.3280000000000003,Canada
1835-06-01,7.972,2.529,Canada
1835-07-01,11.191,2.524,Canada
1835-08-01,9.338,2.679,Canada
1835-09-01,3.3280000000000003,2.289,Canada
1835-10-01,-4.2360000000000015,2.221,Canada
1835-11-01,-14.021999999999998,2.26,Canada
1835-12-01,-22.466,2.589,Canada
1836-01-01,-23.974,2.329,Canada
1836-02-01,-22.593000000000004,2.404,Canada
1836-03-01,-16.548000000000002,2.32,Canada
1836-04-01,-8.463,2.182,Canada
1836-05-01,1.673,2.37,Canada
1836-06-01,8.752,2.292,Canada
1836-07-01,12.091,2.362,Canada
1836-08-01,9.69,2.252,Canada
1836-09-01,4.090999999999998,2.736,Canada
1836-10-01,-4.016,4.262,Canada
1836-11-01,-12.793,2.3930000000000002,Canada
1836-12-01,-20.727,2.524,Canada
1837-01-01,-22.51,2.477,Canada
1837-02-01,-20.985,2.363,Canada
1837-03-01,-17.163,2.487,Canada
1837-04-01,-8.744,2.273,Canada
1837-05-01,0.81,2.3409999999999997,Canada
1837-06-01,8.314,2.3890000000000002,Canada
1837-07-01,11.542,2.3209999999999997,Canada
1837-08-01,10.246,2.188,Canada
1837-09-01,4.438,2.27,Canada
1837-10-01,-4.769,2.758,Canada
1837-11-01,-12.995999999999999,2.7560000000000002,Canada
1837-12-01,-20.516,3.4360000000000004,Canada
1838-01-01,-25.194000000000006,2.714,Canada
1838-02-01,-22.741,1.899,Canada
1838-03-01,-15.804,2.0780000000000003,Canada
1838-04-01,-9.785,1.972,Canada
1838-05-01,0.5700000000000001,1.7530000000000001,Canada
1838-06-01,8.89,1.922,Canada
1838-07-01,12.679,3.32,Canada
1838-08-01,10.44,2.9730000000000003,Canada
1838-09-01,5.04,1.899,Canada
1838-10-01,-3.472,3.45,Canada
1838-11-01,-14.079999999999998,2.617,Canada
1838-12-01,-21.33,2.406,Canada
1839-01-01,-24.239,1.926,Canada
1839-02-01,-18.425,2.388,Canada
1839-03-01,-17.817999999999994,1.841,Canada
1839-04-01,-4.590999999999998,2.447,Canada
1839-05-01,1.025,1.714,Canada
1839-06-01,8.589,1.79,Canada
1839-07-01,12.669,3.016,Canada
1839-08-01,12.056,2.3680000000000003,Canada
1839-09-01,3.508,2.3890000000000002,Canada
1839-10-01,-4.091,2.09,Canada
1839-11-01,-12.242,2.68,Canada
1839-12-01,-19.584,2.62,Canada
1840-01-01,-21.838,2.67,Canada
1840-02-01,-23.05,2.717,Canada
1840-03-01,-16.174,1.8,Canada
1840-04-01,-8.15,2.4930000000000003,Canada
1840-05-01,1.871,2.115,Canada
1840-06-01,9.07,2.1319999999999997,Canada
1840-07-01,13.69,1.78,Canada
1840-08-01,9.906,2.218,Canada
1840-09-01,4.957,1.876,Canada
1840-10-01,-4.578,2.296,Canada
1840-11-01,-12.720999999999998,3.2710000000000004,Canada
1840-12-01,-20.811999999999998,2.088,Canada
1841-01-01,-24.407,2.542,Canada
1841-02-01,-21.457,1.86,Canada
1841-03-01,-16.777,3.103,Canada
1841-04-01,-10.613,3.002,Canada
1841-05-01,1.591,1.848,Canada
1841-06-01,9.003,1.899,Canada
1841-07-01,12.699000000000002,1.9409999999999998,Canada
1841-08-01,11.380999999999998,1.831,Canada
1841-09-01,4.257999999999999,1.7480000000000002,Canada
1841-10-01,-3.739,1.88,Canada
1841-11-01,-11.119000000000002,2.015,Canada
1841-12-01,-19.4,3.1910000000000003,Canada
1842-01-01,-22.805,2.1180000000000003,Canada
1842-02-01,-21.836,1.787,Canada
1842-03-01,-15.203,2.852,Canada
1842-04-01,-5.728999999999999,1.8719999999999999,Canada
1842-05-01,0.8799999999999999,1.922,Canada
1842-06-01,7.402,2.09,Canada
1842-07-01,11.701,1.913,Canada
1842-08-01,11.645,1.693,Canada
1842-09-01,4.279,1.77,Canada
1842-10-01,-3.592,1.939,Canada
1842-11-01,-12.827,1.829,Canada
1842-12-01,-18.822,1.8530000000000002,Canada
1843-01-01,-21.233,2.464,Canada
1843-02-01,-24.01,2.025,Canada
1843-03-01,-18.202,1.95,Canada
1843-04-01,-7.41,1.922,Canada
1843-05-01,-0.113,1.7530000000000001,Canada
1843-06-01,7.445,2.2359999999999998,Canada
1843-07-01,11.967,1.9469999999999998,Canada
1843-08-01,10.837,1.7790000000000001,Canada
1843-09-01,4.065,1.671,Canada
1843-10-01,-5.228,2.206,Canada
1843-11-01,-12.856,1.9709999999999999,Canada
1843-12-01,-18.555,1.984,Canada
1844-01-01,-25.552,1.814,Canada
1844-02-01,-20.319000000000006,1.8880000000000001,Canada
1844-03-01,-17.598,3.428,Canada
1844-04-01,-6.071999999999999,1.709,Canada
1844-05-01,0.4350000000000001,1.714,Canada
1844-06-01,7.459,2.065,Canada
1844-07-01,11.714,1.8530000000000002,Canada
1844-08-01,9.859,2.5789999999999997,Canada
1844-09-01,3.9589999999999996,1.682,Canada
1844-10-01,-4.103,1.778,Canada
1844-11-01,-14.525,1.739,Canada
1844-12-01,-20.325,2.465,Canada
1845-01-01,-22.34,2.807,Canada
1845-02-01,-21.376,2.966,Canada
1845-03-01,-16.807000000000002,1.9169999999999998,Canada
1845-04-01,-6.944,1.808,Canada
1845-05-01,0.44099999999999984,2.177,Canada
1845-06-01,7.8020000000000005,2.492,Canada
1845-07-01,12.093,1.985,Canada
1845-08-01,11.36,1.8230000000000002,Canada
1845-09-01,4.176,2.249,Canada
1845-10-01,-5.332000000000002,3.286,Canada
1845-11-01,-12.556,1.91,Canada
1845-12-01,-21.203000000000007,2.162,Canada
1846-01-01,-19.184,4.31,Canada
1846-02-01,-22.24,2.716,Canada
1846-03-01,-13.617,2.465,Canada
1846-04-01,-8.754,2.752,Canada
1846-05-01,2.1830000000000003,3.017,Canada
1846-06-01,10.868,2.906,Canada
1846-07-01,13.68,2.487,Canada
1846-08-01,12.186,2.329,Canada
1846-09-01,5.08,2.322,Canada
1846-10-01,-4.013,2.48,Canada
1846-11-01,-11.311,2.603,Canada
1846-12-01,-19.455,2.458,Canada
1847-01-01,-23.393,4.724,Canada
1847-02-01,-20.487,2.658,Canada
1847-03-01,-18.028,2.8089999999999997,Canada
1847-04-01,-8.576,2.417,Canada
1847-05-01,1.185,1.9780000000000002,Canada
1847-06-01,8.573,2.454,Canada
1847-07-01,12.848,2.332,Canada
1847-08-01,10.807,2.312,Canada
1847-09-01,4.691,2.198,Canada
1847-10-01,-3.664,2.249,Canada
1847-11-01,-12.175999999999998,2.311,Canada
1847-12-01,-20.476,2.681,Canada
1848-01-01,-24.478,2.247,Canada
1848-02-01,-20.236,2.785,Canada
1848-03-01,-17.105,2.022,Canada
1848-04-01,-6.88,2.383,Canada
1848-05-01,1.098,2.177,Canada
1848-06-01,8.155000000000001,2.188,Canada
1848-07-01,12.434,2.467,Canada
1848-08-01,9.853000000000002,1.994,Canada
1848-09-01,3.4339999999999997,2.069,Canada
1848-10-01,-3.465,1.883,Canada
1848-11-01,-12.331,1.9669999999999999,Canada
1848-12-01,-21.66,2.225,Canada
1849-01-01,-24.018,2.445,Canada
1849-02-01,-24.005,2.319,Canada
1849-03-01,-16.171,2.274,Canada
1849-04-01,-10.264,3.18,Canada
1849-05-01,0.7090000000000001,2.3369999999999997,Canada
1849-06-01,8.094000000000001,2.219,Canada
1849-07-01,13.015,2.0180000000000002,Canada
1849-08-01,10.386,1.874,Canada
1849-09-01,4.1080000000000005,1.921,Canada
1849-10-01,-2.681,2.161,Canada
1849-11-01,-9.521999999999998,2.637,Canada
1849-12-01,-22.486,2.113,Canada
1850-01-01,-23.976,2.5269999999999997,Canada
1850-02-01,-19.723,2.8819999999999997,Canada
1850-03-01,-16.574,3.142,Canada
1850-04-01,-8.825,2.394,Canada
1850-05-01,0.2629999999999999,1.9269999999999998,Canada
1850-06-01,9.507,2.117,Canada
1850-07-01,12.928,1.902,Canada
1850-08-01,11.082,1.875,Canada
1850-09-01,4.739999999999998,1.8219999999999998,Canada
1850-10-01,-3.423,1.892,Canada
1850-11-01,-11.181,2.541,Canada
1850-12-01,-21.253,2.113,Canada
1851-01-01,-22.997,1.9240000000000002,Canada
1851-02-01,-21.713,2.332,Canada
1851-03-01,-15.41,1.993,Canada
1851-04-01,-7.321999999999999,2.068,Canada
1851-05-01,1.4780000000000002,1.9809999999999999,Canada
1851-06-01,8.488,1.8980000000000001,Canada
1851-07-01,12.564,2.169,Canada
1851-08-01,10.352,2.219,Canada
1851-09-01,5.537000000000001,1.788,Canada
1851-10-01,-2.302,2.4730000000000003,Canada
1851-11-01,-12.027,2.085,Canada
1851-12-01,-20.703000000000007,3.3289999999999997,Canada
1852-01-01,-21.865,3.1910000000000003,Canada
1852-02-01,-20.752,2.27,Canada
1852-03-01,-18.113,2.23,Canada
1852-04-01,-6.513999999999999,2.9160000000000004,Canada
1852-05-01,2.319,1.891,Canada
1852-06-01,9.016,1.881,Canada
1852-07-01,12.917,1.984,Canada
1852-08-01,10.999,1.8090000000000002,Canada
1852-09-01,4.680999999999999,2.211,Canada
1852-10-01,-2.7880000000000003,2.213,Canada
1852-11-01,-13.245999999999999,2.2640000000000002,Canada
1852-12-01,-20.95,2.6510000000000002,Canada
1853-01-01,-23.288,2.375,Canada
1853-02-01,-22.625,2.523,Canada
1853-03-01,-16.394000000000002,2.5669999999999997,Canada
1853-04-01,-7.625999999999999,2.281,Canada
1853-05-01,1.949,2.231,Canada
1853-06-01,9.04,2.271,Canada
1853-07-01,12.366,2.131,Canada
1853-08-01,10.784,2.1590000000000003,Canada
1853-09-01,5.032,2.108,Canada
1853-10-01,-3.6710000000000003,2.202,Canada
1853-11-01,-12.78,2.9330000000000003,Canada
1853-12-01,-19.878,2.488,Canada
1854-01-01,-25.155,2.4930000000000003,Canada
1854-02-01,-23.219,2.44,Canada
1854-03-01,-16.500999999999998,2.287,Canada
1854-04-01,-7.484,2.177,Canada
1854-05-01,1.699,2.274,Canada
1854-06-01,8.774000000000001,2.2840000000000003,Canada
1854-07-01,13.1,2.225,Canada
1854-08-01,11.088,2.326,Canada
1854-09-01,4.856,2.099,Canada
1854-10-01,-2.609,2.155,Canada
1854-11-01,-11.012,2.517,Canada
1854-12-01,-20.086,3.069,Canada
1855-01-01,-22.211,3.19,Canada
1855-02-01,-22.365,2.84,Canada
1855-03-01,-16.096,2.681,Canada
1855-04-01,-6.739,2.7569999999999997,Canada
1855-05-01,2.376,2.61,Canada
1855-06-01,9.066,2.127,Canada
1855-07-01,12.566,2.145,Canada
1855-08-01,10.439,2.444,Canada
1855-09-01,4.626,2.4130000000000003,Canada
1855-10-01,-4.368,2.5069999999999997,Canada
1855-11-01,-13.255,2.131,Canada
1855-12-01,-23.375999999999998,3.215,Canada
1856-01-01,-22.955,2.344,Canada
1856-02-01,-22.084,2.229,Canada
1856-03-01,-17.005,1.943,Canada
